id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year,month
16296451,La suite camera 2 in centro storico,40188479,Giuseppe,,Santo Stefano,4.449.948.082.115.430,11.344.459.648.712.600,Private room,80,1,3,16/08/17,0.20,7,153,june,2018
16296594,La suite camera 3 in centro storico,40188479,Giuseppe,,Santo Stefano,4.449.990.353.337.670,1.134.494.399.468.810,Private room,80,1,0,,,7,145,june,2018
16306226,Lovely & Quiet near Central Station,49818567,Christian,,Navile,4.451.348.995.578.410,11.346.122.432.500.400,Entire home/apt,39,1,77,27/06/18,4.49,1,311,june,2018
16306227,Maurizio's Home Bologna,22105661,Attilio Luigi,,Porto - Saragozza,4.449.405.808.439.520,11.339.086.431.268.300,Entire home/apt,88,3,16,26/06/18,1.02,2,274,june,2018
16308425,Medieval apartment in the historical center,104210476,Marcello,,Santo Stefano,4.449.743.442.137.630,11.346.808.331.321.700,Entire home/apt,58,2,94,25/06/18,5.30,1,352,june,2018
16318494,Comodo zona fiera Fico Eataly World centro storico,106793636,Casa,,Navile,44.540.127.893.098.500,11.358.232.751.839.100,Entire home/apt,42,1,10,02/04/18,0.55,1,173,june,2018
16329957,Confy room in welcoming apartment,12572739,Tomomi,,San Donato - San Vitale,44.490.515.555.603.100,11.368.545.964.228.800,Private room,25,1,68,24/06/18,3.66,1,67,june,2018
16331848,BED & COOKING STEFANIA,106908936,Stefania,,Savena,4.448.065.382.326.240,11.384.307.949.866.600,Private room,100,1,0,,,1,362,june,2018
16332472,Casa Scande,49083058,Paolo,,San Donato - San Vitale,444.959.459.827.607,11.375.299.271.115.900,Entire home/apt,45,1,6,24/04/17,0.33,1,363,june,2018
16350706,Casa di Silvia,8730637,Silvia,,Santo Stefano,4.449.562.374.879.100,11.351.789.869.032.200,Entire home/apt,49,2,24,21/05/18,1.48,1,145,june,2018
16363947,"""Un viaggio nella storia di Bologna"": Unique flat",82304985,Anna E Leonardo,,Santo Stefano,4.448.911.477.836.270,11.340.592.790.672.400,Entire home/apt,70,1,133,25/06/18,8.47,1,266,june,2018
16374160,B&B FAST CASA VACANZA (int 3) BO,65104664,Toci,,Navile,44.517.036.794.013.700,11.342.745.930.108.200,Entire home/apt,50,1,62,24/06/18,3.59,2,307,june,2018
16390261,A casa di Annarella,13863111,Annamaria,,Navile,4.451.185.166.295.270,11.345.059.352.155.700,Entire home/apt,70,2,3,01/05/18,0.33,1,7,june,2018
16394294,Pianoterra Apt. 4... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,44.502.546.079.337.000,1.131.282.739.477.890,Entire home/apt,90,2,2,19/03/17,0.11,4,154,june,2018
16399417,La mia casa per te un po' vintage un po' bizzarra!,104360677,Simona,,Santo Stefano,4.447.649.399.309.560,11.360.906.354.102.500,Entire home/apt,70,1,19,10/10/17,1.05,1,136,june,2018
16409972,"Stanza matrimoniale ""La Ghirlanda""",107472126,Gabriella,,Santo Stefano,44.493.205.695.840.000,11.354.969.090.291.100,Private room,48,2,23,08/06/18,1.90,1,364,june,2018
16420223,Lucky's home: cute little private apartment,19673269,Riccardo & Lorella,,Porto - Saragozza,4.449.444.262.832.570,11.308.618.329.985.100,Entire home/apt,80,2,16,30/03/18,0.88,1,88,june,2018
16423143,Pescherie Vecchie Apartment,5162956,Rita,,Santo Stefano,444.934.385.635.832,1.134.361.400.116.650,Entire home/apt,90,2,31,15/02/18,1.71,2,301,june,2018
16425979,Liberty,3140219,Antonietta,,Santo Stefano,4.448.366.504.542.220,11.337.441.975.167.300,Private room,90,1,0,,,1,334,june,2018
16432267,Lasuite camera 4 in centro storico,40188479,Giuseppe,,Santo Stefano,4.449.890.922.853.960,11.344.819.204.197.500,Private room,80,1,1,30/01/17,0.06,7,124,june,2018
16432394,La suite camera 5 in centro storico,40188479,Giuseppe,,Porto - Saragozza,4.449.817.974.457.490,11.343.273.058.606.300,Private room,80,1,2,23/06/17,0.11,7,104,june,2018
16432442,La suite camera 6 in centro storico,40188479,Giuseppe,,Santo Stefano,44.499.799.888.484.500,11.344.063.096.927.800,Private room,80,1,0,,,7,22,june,2018
16434015,Private room in apartment. (Website hidden by Airbnb) area,107737462,Pier,,San Donato - San Vitale,44.499.377.429.767.300,11.363.833.775.816.800,Private room,29,1,36,29/06/18,2.16,2,364,june,2018
16436295,B&b D'Azeglio,33198920,Stefano,,Santo Stefano,44.489.502.674.833.800,11.341.806.691.623.200,Entire home/apt,80,2,53,15/06/18,3.29,1,309,june,2018
16440074,B&B Corte Marsala,16323431,Barbara,,Santo Stefano,4.449.714.073.937.680,1.134.833.636.690.610,Entire home/apt,50,2,15,18/06/18,1.04,1,216,june,2018
16471072,Pianoterra Apt. 3... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,4.450.387.237.603.170,11.314.179.079.906.100,Entire home/apt,80,2,3,29/06/18,0.19,4,254,june,2018
16475326,welcome to Bologna by car!,105466009,Caterina,,Santo Stefano,44.498.749.055.837.200,11.350.534.362.310.800,Entire home/apt,75,1,82,22/06/18,4.75,1,302,june,2018
16486115,Casa al Borgo,779753,Samantha,,Santo Stefano,4.449.869.977.540.990,11.349.770.404.052.400,Private room,60,1,22,22/04/18,1.23,6,62,june,2018
16486329,Casa al Borgo,779753,Samantha,,Santo Stefano,4.449.932.114.780.440,11.349.843.119.325.500,Private room,40,1,59,23/06/18,3.33,6,57,june,2018
16511578,Vintage BO B&B,2459989,Gosia & Mario,,Santo Stefano,4.449.805.161.436.560,11.349.783.266.483.300,Private room,46,1,96,15/06/18,5.26,7,127,june,2018
16515840,"Flâner sous les arcades de la "" Grasse et Savante""",108571559,Manuela,,Porto - Saragozza,44.493.497.300.233.700,11.335.251.212.667.300,Entire home/apt,44,2,1,06/03/17,0.06,1,81,june,2018
16522100,singola Bologna,20561763,Johana,,San Donato - San Vitale,4.449.429.846.635.820,11.375.139.543.088.500,Private room,25,1,2,20/09/17,0.21,2,364,june,2018
16542708,Pianoterra Apt. 2... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,44.504.285.295.306.100,11.314.500.604.625.300,Entire home/apt,61,2,2,20/06/18,0.12,4,326,june,2018
16561723,Accogliente e silenzioso monolocale,64425716,Lorena Ed Andrea,,Borgo Panigale - Reno,4.450.472.520.680.630,11.301.200.285.839.600,Entire home/apt,45,2,108,22/06/18,5.93,2,335,june,2018
16563480,Nice and warm igloo in the city center,109093167,Marina,,Porto - Saragozza,4.448.894.053.861.150,11.336.507.614.777.500,Entire home/apt,39,1,18,24/06/18,1.09,1,86,june,2018
16566795,Appartamento uso esclusivo fronte stazione,103544628,I Tre Moschettieri Bologna,,Porto - Saragozza,4.450.628.553.494.120,11.339.872.603.643.800,Entire home/apt,350,1,1,01/01/18,0.17,8,365,june,2018
16585379,C.9 Family.3 Cozy Aptr 2 Badrooms + Bathroom,62923105,Giulia,,Navile,4.450.825.860.948.080,1.134.075.127.827.990,Entire home/apt,49,2,57,03/06/18,3.21,1,183,june,2018
16593423,ANDREA LUXURY APARTMENTS  D'Azeglio,108449933,Andrea,,Porto - Saragozza,4.449.173.951.551.290,11.341.137.525.897.200,Entire home/apt,84,1,70,24/06/18,4.15,2,231,june,2018
16595774,Appartamento affrescato + giardino,109466453,Fernanda,,Porto - Saragozza,444.972.397.780.213,11.333.099.731.794.500,Entire home/apt,200,2,45,26/06/18,2.61,1,1,june,2018
16613395,Il Delfino a Bologna,104123412,Priscilla,,San Donato - San Vitale,4.449.160.874.060.440,11.377.752.666.307.400,Entire home/apt,180,2,34,04/06/18,1.88,1,338,june,2018
16626274,GetTheKey Nettuno Studio 2,8766716,GetTheKey,,Santo Stefano,4.449.553.914.223.530,11.345.317.383.091.900,Entire home/apt,99,3,4,09/12/17,0.27,7,298,june,2018
16627675,GetTheKey Nettuno Studio 3,8766716,GetTheKey,,Santo Stefano,44.493.585.216.120.800,11.344.132.199.745.900,Entire home/apt,99,3,7,27/05/18,0.50,7,321,june,2018
16629107,Stanza matrimoniale vicino al centro città,97648115,Angelo,,Porto - Saragozza,4.450.294.934.235.130,11.311.192.682.844.900,Private room,30,1,59,27/06/18,3.31,1,310,june,2018
16640119,Lovely open space next to Bologna Fair 81062,5056483,Bettina,,San Donato - San Vitale,4.450.541.978.907.360,11.364.998.456.150.100,Entire home/apt,123,3,0,,,64,3,june,2018
16655181,..next door to San Pietro. Heritage Building 1900,110109111,Michele,,Porto - Saragozza,4.449.794.912.731.810,11.342.546.671.061.000,Entire home/apt,176,2,47,22/06/18,3.05,2,64,june,2018
16657179,Nice apartment in Centre 10min walk to two towers,110128091,Francesca,,Porto - Saragozza,4.449.644.519.124.550,11.334.415.838.478.800,Entire home/apt,50,2,32,16/06/18,1.83,1,172,june,2018
16659751,Casa Felicita in the green but in the city center,52757489,Paola,,Porto - Saragozza,44.493.258.319.164.500,11.335.769.564.956.000,Entire home/apt,70,2,97,20/06/18,5.54,2,301,june,2018
16671232,Farolfi Apartments Passarotti,32481880,Fabrizio,,Navile,4.451.582.162.236.910,11.350.738.961.717.300,Entire home/apt,50,1,34,20/05/18,1.95,8,156,june,2018
16681187,Luminosa stanza con vista colli,110403736,Teresa,,Porto - Saragozza,4.450.035.759.477.300,11.323.090.544.145.200,Private room,40,1,19,29/03/18,1.15,1,7,june,2018
16684785,St. Stefano's apartament,93013293,Antonio,,Santo Stefano,4.449.125.959.369.590,11.347.335.851.206.000,Entire home/apt,60,1,32,23/06/18,1.88,1,123,june,2018
16688852,Spaziosa Camera matrimoniale fiera,2299970,Nikla,,San Donato - San Vitale,4.452.805.538.606.390,11.418.986.994.418.100,Private room,40,1,3,06/11/17,0.34,2,86,june,2018
16690979,Nuovissimo loft di design in centro,9472222,Geraldina,,Santo Stefano,4.448.704.315.610.830,1.135.297.673.258.030,Entire home/apt,150,2,8,28/03/18,0.51,1,174,june,2018
16715678,Cozy single room in Bologna city Centre,44932376,Vanessa,,Santo Stefano,4.449.323.140.233.360,11.356.245.173.685.200,Private room,18,1,6,10/06/18,0.43,1,49,june,2018
16716246,Stanza nel centro di Bologna.,103324743,Mario,,Porto - Saragozza,44.497.847.523.410.400,1.134.304.907.429.030,Private room,45,3,4,28/05/17,0.26,3,175,june,2018
16719254,Centro Storico/Casa Parisini - via delle Lame,50228359,Davide,,Porto - Saragozza,4.450.170.035.349.470,11.335.328.289.088.800,Entire home/apt,115,2,12,24/06/18,3.50,1,132,june,2018
16732534,La Colombina,79663366,Milena,,Porto - Saragozza,44.491.386.475.293,11.341.592.545.346.700,Entire home/apt,80,1,7,29/05/17,0.43,1,62,june,2018
16733598,Grazioso appartamento nel centro storico,99753803,Gianpiero,,Santo Stefano,4.448.932.659.259.300,11.354.303.477.414.400,Entire home/apt,95,2,5,20/03/18,0.34,1,358,june,2018
16733953,Nice flat with terrace cozy and well located!,80005310,Michele,,Santo Stefano,44.476.340.645.683.700,11.368.104.723.808.000,Entire home/apt,50,2,10,15/06/18,0.64,13,363,june,2018
16746701,Design meets History,72748888,Sara&Cosma,,Porto - Saragozza,4.449.047.082.257.970,11.336.080.175.548.900,Entire home/apt,70,2,27,12/11/17,1.68,1,113,june,2018
16749743,Galleria Due Agosto Apartments - RED,462168,Francesco,,Porto - Saragozza,4.450.441.730.585.980,11.343.079.563.608.800,Entire home/apt,80,1,1,25/05/18,0.81,2,122,june,2018
16752123,BOLOGNA Ospedale Centro Fiera Fairy Centre,7973070,Andrea,,San Donato - San Vitale,44.491.407.794.009.300,1.136.981.503.116.710,Entire home/apt,320,1,9,22/04/18,0.60,5,365,june,2018
16761937,Apartment nearby to the fair,12019509,Rossella,,San Donato - San Vitale,4.450.799.377.553.760,11.361.730.504.801.000,Entire home/apt,200,1,2,19/03/18,0.13,1,358,june,2018
16762652,The Arch and the Curve:your home in Bologna Center,28225886,Grazia,,Porto - Saragozza,44.499.805.295.273.800,11.339.343.965.914.300,Entire home/apt,89,2,25,16/06/18,2.08,2,98,june,2018
16765946,Camera nel cuore di Bologna,89721244,Fabiana,,Porto - Saragozza,4.449.188.872.166.750,11.341.169.091.847.200,Private room,95,1,2,04/04/17,0.12,3,90,june,2018
16776288,Stanza near station,8378199,Andrea,,Navile,44.517.118.699.318.600,11.341.510.492.122.200,Private room,25,2,84,14/06/18,4.86,2,95,june,2018
16777232,Bologna Camera con bagno vicino a fiera e ospedal,7973070,Andrea,,San Donato - San Vitale,44.491.472.506.624.500,1.136.942.419.022.350,Private room,50,1,0,,,5,365,june,2018
16777685,Bologna camera con bagno vicina fiera e ospedale,7973070,Andrea,,San Donato - San Vitale,4.449.226.571.705.530,11.369.201.334.510.200,Private room,50,1,0,,,5,365,june,2018
16791081,Spaziosissima singola,99625271,Suite,,Porto - Saragozza,44.505.670.432.411.400,1.133.792.746.145.930,Private room,55,1,1,24/03/17,0.06,6,179,june,2018
16804020,Accomodation Fiera  confortevole  e strategico.,111691232,Abdeljabbar,,San Donato - San Vitale,4.450.609.563.640.750,11.370.507.298.673.800,Entire home/apt,45,2,7,29/03/18,0.41,1,153,june,2018
16804760,Angolo di paradiso charming flat under the towers,111737798,Beatrice,,Santo Stefano,44.494.921.042.900.200,11.344.601.681.246.500,Entire home/apt,90,3,55,17/06/18,3.19,1,163,june,2018
16806552,Pianoterra Apt. 1... la tua casa a Bologna,106698187,Pianoterra,,Porto - Saragozza,445.035.351.631.134,11.314.197.098.723.500,Entire home/apt,40,2,4,18/03/18,0.27,4,144,june,2018
16807464,Welcome to Alessia and Luca,111765612,Alessia,,Porto - Saragozza,44.490.781.070.085.800,11.332.697.049.128.800,Entire home/apt,70,1,4,01/03/18,0.26,1,89,june,2018
16818125,Appartamento in palazzo epoca vista spettacolare,111882261,Claudio,,Santo Stefano,44.499.127.750.348.900,1.135.233.479.158.780,Entire home/apt,95,2,72,19/06/18,4.18,1,86,june,2018
16822208,BLQ PRATELLO,60255932,Giovanni,,Porto - Saragozza,44.494.633.350.083.300,11.329.786.173.162.300,Entire home/apt,120,2,40,17/05/18,2.45,1,123,june,2018
16823342,Designer Penthouse near Piazza Maggiore,1189312,Pietro,,Santo Stefano,44.496.154.727.941.800,1.134.365.433.389.290,Entire home/apt,120,2,51,23/06/18,2.96,1,295,june,2018
16823737,Accogliente appartamento nel centro di Bologna,111935517,Massimo,,Porto - Saragozza,44.494.373.140.452.300,11.331.486.224.007.600,Entire home/apt,60,2,52,04/06/18,3.01,1,164,june,2018
16833722,LAKK-HOUSE,111239043,Vincenzo,,Navile,4.450.686.895.000.630,11.343.409.433.133.600,Private room,40,1,80,20/06/18,4.62,1,300,june,2018
16835094,Perfect location in Bologna San donato Fiera,63857699,Sandro,,San Donato - San Vitale,4.450.395.300.354.950,11.364.524.106.933.300,Private room,35,2,0,,,1,327,june,2018
16837491,Perfect room a due passi da piazza Maggiore. WiFi,112078637,Martina,,Santo Stefano,4.449.130.571.294.500,11.342.590.506.883.200,Private room,36,2,27,26/06/18,1.68,1,247,june,2018
16839906,♪ Opera House Apartment Near Opera Theatre,45136743,Andrea,,Santo Stefano,4.449.727.486.756.130,1.134.995.391.894.320,Entire home/apt,74,2,0,,,31,321,june,2018
16848785,Monolocale in Centro a Bologna,112202658,Emanuele,,Porto - Saragozza,4.450.193.368.937.350,11.336.785.722.446.000,Entire home/apt,50,1,21,21/06/18,1.38,1,281,june,2018
16849804,San Rocco Terrace Apartment,19463176,Davide,,Porto - Saragozza,4.449.776.622.158.400,11.330.010.535.341.100,Entire home/apt,90,1,36,28/06/18,2.54,1,111,june,2018
16851024,The old Convent...,112223003,Pasquale,,Santo Stefano,4.450.040.253.522.590,11.352.910.089.683.800,Private room,35,1,17,30/03/18,1.00,1,77,june,2018
16855879,Your Holiday in Bologna/Historic Centre,92923205,Marco E Mili,,Porto - Saragozza,44.504.088.472.958.000,11.339.495.738.309.500,Entire home/apt,49,1,85,25/06/18,4.93,1,106,june,2018
16864044,B&B Fico Bologna,29232049,Biancamaria,,Navile,4.454.222.673.920.910,11.319.701.757.851.400,Private room,65,1,1,27/05/17,0.08,1,364,june,2018
16870642,Singola e Doppia,112431935,Laura,,Porto - Saragozza,4.450.293.621.421.760,11.318.519.079.354.800,Private room,35,1,24,17/06/18,1.60,1,17,june,2018
16870787,Appartamento nel cuore di Bologna,89721244,Fabiana,,Santo Stefano,4.449.122.444.962.030,11.343.024.577.059.600,Entire home/apt,220,1,8,14/11/17,0.50,3,90,june,2018
16872088,B&B Andrew,112448761,Marco,,San Donato - San Vitale,4.450.116.841.826.190,11.369.645.266.596.900,Private room,40,1,23,27/03/18,1.39,1,79,june,2018
16875445,Keluccio's house,109670748,Michele,,Borgo Panigale - Reno,4.450.836.487.465.180,11.304.265.476.746.300,Private room,35,1,64,12/06/18,3.98,1,40,june,2018
16882984,5 min on foot from Bologna station!,87681759,Masashi,,Porto - Saragozza,4.450.238.681.969.880,11.344.173.123.282.800,Private room,90,1,15,08/04/18,0.93,1,87,june,2018
16906740,ABITAROOM Magma Room,99194205,Pasquale,,Navile,4.450.705.797.696.030,11.339.755.873.095.000,Private room,58,1,7,11/04/18,0.50,5,120,june,2018
16910465,Cute studio in the very city centre,112897222,Alice,,Santo Stefano,4.448.888.290.591.800,11.351.678.431.135.900,Entire home/apt,75,2,5,11/12/17,0.32,1,87,june,2018
16918806,Da Giò&Giò,15046486,Nicoletta,,Navile,4.451.024.943.762.180,11.350.377.242.633.200,Entire home/apt,85,1,39,23/05/18,2.53,1,168,june,2018
16922307,ABITAROOM Moro Room,99194205,Pasquale,,Navile,44.507.505.990.453.000,11.339.540.668.052.600,Private room,70,1,5,04/06/18,0.33,5,108,june,2018
16934559,Appartamento Nosadella 2,56799424,Matteo,,Porto - Saragozza,4.449.276.881.375.080,11.334.063.914.478.400,Entire home/apt,150,2,3,30/04/18,0.20,21,365,june,2018
16940402,ABITAROOM Green Room,99194205,Pasquale,,Navile,445.087.144.961.673,11.340.726.937.920.500,Private room,58,1,11,13/06/18,0.83,5,108,june,2018
16940659,ABITAROOM Fume' Room,99194205,Pasquale,,Navile,4.450.805.524.736.320,11.340.038.132.467.300,Private room,55,1,28,22/06/18,2.00,5,93,june,2018
16963603,BelliNcentro,57652517,Dr. Paolo,,Santo Stefano,4.449.659.255.929.690,11.345.673.580.940.800,Entire home/apt,89,2,19,08/04/18,1.22,1,261,june,2018
16966677,Cozy Central Room in student flat,32651451,Maria Valentina,,Santo Stefano,4.448.651.836.207.440,11.344.546.467.155.400,Private room,22,1,35,19/06/18,2.27,1,74,june,2018
16978453,VASTA CAMERA  NEL CENTRO DI BOLOGNA,71415646,Maria Lucia,,Porto - Saragozza,4.449.897.656.236.560,11.343.317.581.601.000,Private room,50,3,0,,,3,180,june,2018
16988658,SPACIOUS APARTMENT IN THE CITY CENTER,1967798,Francesco,,Porto - Saragozza,4.449.024.298.213.020,11.336.501.542.201.100,Entire home/apt,180,2,68,27/06/18,4.10,1,327,june,2018
16993890,Quiet room with private bathroom in city centre,46056137,Giovanna,,Santo Stefano,4.448.584.073.223.180,1.134.600.611.556.800,Private room,30,2,12,22/04/18,0.85,3,10,june,2018
16995195,Splendido appartamento moderno e confortevole,113849043,Laura,,San Donato - San Vitale,44.492.873.448.573.400,11.362.246.607.007.800,Entire home/apt,75,2,14,30/04/18,0.82,1,345,june,2018
17005296,Borgo Silvestri beautiful and central apartment!,80005310,Michele,,Santo Stefano,4.450.102.069.515.170,113.496.391.986.366,Entire home/apt,75,2,54,23/06/18,3.21,13,319,june,2018
17010177,B&B Second Floor Suite Familiare Queen,37476334,Fabrizio,,Porto - Saragozza,4.450.241.169.496.550,1.134.428.896.108.620,Private room,80,1,1,19/02/17,0.06,3,89,june,2018
17011112,B&B Second Floor Matrimoniale Deluxe,37476334,Fabrizio,,Porto - Saragozza,4.450.311.586.765.340,11.343.614.656.969.300,Private room,80,1,0,,,3,89,june,2018
17033569,Camera doppia vicino al centro,12276915,Valentina,,Savena,44.461.992.396.039.900,11.401.715.521.716.300,Private room,35,1,7,16/04/18,0.45,1,178,june,2018
17039092,Casa Alba,11543364,Giovanna,,Porto - Saragozza,4.449.624.834.732.730,11.342.410.023.462.400,Entire home/apt,60,2,26,28/06/18,1.67,3,271,june,2018
17081023,Incantevole Lovin House nel cuore di Bologna,114612405,Rossana,,Santo Stefano,4.448.978.924.226.560,11.353.012.339.463.600,Entire home/apt,120,2,56,14/06/18,3.48,1,98,june,2018
17081688,Two-room apt. with Balcony in Elegant building,86642341,Francesca,,Santo Stefano,4.449.150.864.371.150,11.352.607.475.931.000,Entire home/apt,160,3,0,,,7,118,june,2018
17092394,"Appartamento ""Celeste Bologna""",114682558,Ale Mauri,,Santo Stefano,444.775.398.162.167,11.334.022.083.310.200,Entire home/apt,80,2,11,29/03/18,0.71,1,355,june,2018
