id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,march,2019
1509101,Bologna centro storico - Adiacenze Piazza Maggiore,8060688,Alessandro,,Porto - Saragozza,444.946,1.133.757,Entire home/apt,150,3,10,28/09/18,0.15,1,255,march,2019
1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,4.449.215,1.135.366,Entire home/apt,60,1,539,03/03/19,8.12,3,154,march,2019
1566611,#MAGNIFIQUE LOFT INDUSTRIEL,214668,Luca,,Navile,4.451.497,1.133.867,Entire home/apt,200,2,46,18/11/18,1.82,1,242,march,2019
1571942,Cozy apartment in a quiet area ,4594761,Sara,,Navile,4.451.813,1.133.951,Private room,30,2,42,26/02/19,0.63,1,350,march,2019
1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,4.449.175,1.133.368,Private room,27,1,164,17/02/19,2.45,2,348,march,2019
1588677,Cozy at Bologna's best location!,2345001,Gioia Y Demian,,Porto - Saragozza,4.449.483,1.133.163,Entire home/apt,55,5,75,03/11/18,1.13,1,306,march,2019
1591230,TopView a 500mt da P.zza Maggiore,7441756,Raffaello,,Porto - Saragozza,4.449.716,1.133.725,Private room,87,1,2,22/12/17,0.09,3,337,march,2019
1615940,Big room in the center of Bologna!,8600689,Davide,,Santo Stefano,4.448.909,113.517,Private room,36,1,124,08/03/19,1.87,1,79,march,2019
1645171,A 2 passi dalle 2 Torri,8730637,Silvia,,Santo Stefano,4.449.665,1.135.374,Entire home/apt,40,2,179,28/09/17,2.69,2,253,march,2019
1653132,GetTheKey Boldrini Loft 6,8766716,GetTheKey,,Porto - Saragozza,445.048,1.134.265,Entire home/apt,80,3,3,31/10/14,0.05,10,336,march,2019
1659575,GetTheKey Boldrini Loft 3,8766716,GetTheKey,,Porto - Saragozza,4.450.564,1.134.075,Entire home/apt,84,3,5,18/02/19,0.15,10,220,march,2019
1659599,GetTheKey Boldrini Loft 4,8766716,GetTheKey,,Porto - Saragozza,4.450.298,1.134.325,Entire home/apt,90,2,8,01/03/19,0.13,10,330,march,2019
1659632,GetTheKey Boldrini Loft 5,8766716,GetTheKey,,Porto - Saragozza,4.450.405,1.134.101,Entire home/apt,68,2,2,30/07/17,0.07,10,336,march,2019
1675953,angoloB&B Bologna centro attico,5572337,Rodolfo,,Porto - Saragozza,4.449.689,1.133.843,Private room,50,2,0,,,2,66,march,2019
1676504,Sweet Wolf - historical centre Bo,3934207,Sandra,,Porto - Saragozza,4.449.644,113.422,Entire home/apt,45,2,41,01/01/19,0.63,2,287,march,2019
1691892,Beautiful Mamolo Panoramic Central,8031444,Alberto,,Santo Stefano,4.448.589,1.133.919,Entire home/apt,180,2,27,06/09/18,0.56,1,357,march,2019
1693874,A ROOM IN THE HISTRIC CITY CENTER,2673876,Cris,,Santo Stefano,4.449.622,1.135.119,Private room,35,2,40,04/11/17,0.69,2,199,march,2019
1702612,accogliente camera centro bologna,8947541,Lillo Carmine,,Santo Stefano,4.448.363,113.588,Private room,50,2,17,30/11/18,0.28,2,341,march,2019
1704805,Lame 71 Guest House - Intero Apt,8999501,Alex,,Porto - Saragozza,445.058,1.132.885,Entire home/apt,65,2,7,01/01/19,0.11,1,359,march,2019
1739565,Casa Letizia one elegante confortevole centro storico a pochi passi dalle torri,9081398,Letizia,,Santo Stefano,4.449.316,113.478,Entire home/apt,75,3,180,05/03/19,2.74,2,210,march,2019
1744706,Private room in quiet zone,9183683,Massimo,,Porto - Saragozza,4.448.889,1.132.655,Private room,30,1,39,22/02/19,0.59,2,343,march,2019
1782703,A beautiful view on the old canal,9357589,Elena,,Santo Stefano,4.450.017,1.134.858,Entire home/apt,80,4,61,08/12/18,0.93,1,104,march,2019
1791860,Strategico centro fiera ospedale,9401144,Antonella,,San Donato - San Vitale,4.450.746,1.137.597,Entire home/apt,65,2,81,24/02/19,1.24,1,61,march,2019
1827439,LaCasadelBorgo nel cuore di Bologna,9561972,Angela,,Santo Stefano,445.003,1.134.796,Entire home/apt,80,2,82,11/11/18,1.30,1,252,march,2019
1872453,Delizioso monolocale Bologna fiera.,9757089,Leonardo,,Navile,4.451.598,1.135.844,Entire home/apt,80,1,2,04/05/18,0.04,1,348,march,2019
1883255,Monolocale in centro,2979392,Silvia,,Porto - Saragozza,4.449.545,1.133.053,Entire home/apt,65,2,25,27/09/18,0.56,1,346,march,2019
1929841,Petit Bijou avec Jardin,9992893,Isabelle,,Porto - Saragozza,4.449.765,1.133.261,Entire home/apt,80,2,100,02/01/19,1.59,1,281,march,2019
1933105,central and cozy panoramic view apt,10005873,Paolo,,Santo Stefano,4.450.138,1.134.935,Entire home/apt,90,4,45,01/08/18,0.75,1,353,march,2019
1942540,Vista su Piazza Aldrovandi,7818383,Margherita,,Santo Stefano,4.449.425,11.351,Private room,60,1,46,19/10/18,0.76,2,0,march,2019
1948469,Family accomodation,6146407,Michela,,Porto - Saragozza,444.998,1.132.478,Private room,36,1,11,01/03/18,0.20,1,0,march,2019
1949394,Matrimoniale nel cuore di Bologna,10080893,Flavio E Viviana,,Santo Stefano,444.992,1.134.747,Private room,33,3,20,16/04/18,0.32,1,66,march,2019
1953800,Wanda's Apartment,5486828,Nicola,,Santo Stefano,4.448.805,1.132.981,Entire home/apt,50,1,140,05/03/19,2.19,2,280,march,2019
1962775,Bright & Comfortable BedRoom,1033461,Lelio,,Navile,4.451.616,113.298,Private room,30,2,30,11/11/18,0.50,2,264,march,2019
1969837,Appartamento Pizzurno,10171967,Maria,,Savena,4.447.617,1.138.891,Entire home/apt,75,3,7,26/05/18,0.12,1,359,march,2019
1992080,Casa Morgana,6360119,Donatello,,Santo Stefano,4.450.323,1.134.942,Entire home/apt,70,1,66,24/05/16,1.03,1,35,march,2019
2005871,Penthouse with huge terrace,8320345,Alessandro,,Porto - Saragozza,4.449.836,1.133.998,Entire home/apt,140,2,109,07/02/19,1.76,1,19,march,2019
2035193,Stupendo Loft e spazio Yoga,10445585,Andrea,,San Donato - San Vitale,4.449.254,1.138.495,Private room,50,2,15,28/09/18,0.24,1,348,march,2019
2081019,Accogliente doppia centro storico,10631416,Donatella,,Porto - Saragozza,444.963,1.132.788,Private room,60,1,15,06/04/17,0.39,1,338,march,2019
2089697,Bello Studio Apt. Central. Free  Wi-Fi.,10666527,Alessandro,,Santo Stefano,444.911,1.135.438,Entire home/apt,67,2,251,23/02/19,4.25,2,52,march,2019
2099619,Casa Andrea APPARTAMENTO ESCLUSIVO,10708480,Pier Giuseppe,,Porto - Saragozza,444.951,1.132.708,Entire home/apt,60,2,110,16/02/19,1.74,4,286,march,2019
2112874,Appartamento -con WIFI- FIERA SANT'ORSOLA CENTRO,10772630,Federica,,San Donato - San Vitale,4.450.074,1.137.342,Entire home/apt,60,1,127,29/12/18,2.04,1,158,march,2019
2121602,Cozy central double room.,10819161,Giorgia,,Porto - Saragozza,4.449.866,1.132.846,Private room,41,2,4,13/09/15,0.07,1,82,march,2019
2158071,Guesthouse Cartoleria - room 1,779753,Samantha,,Santo Stefano,4.448.952,1.134.969,Private room,35,1,66,19/02/19,1.10,6,160,march,2019
2158172,Guesthouse Cartoleria - room 3,779753,Samantha,,Santo Stefano,4.448.888,1.134.899,Private room,40,1,27,09/11/18,0.50,6,136,march,2019
2175745,COZY APARTMENT IN BOLOGNA,10988970,Daniela,,Navile,4.451.474,1.134.517,Entire home/apt,40,2,42,28/02/19,0.70,2,318,march,2019
2176533,Stanza privata in appartamento accogliente,10988970,Daniela,,Navile,4.451.496,11.346,Private room,20,2,22,23/12/18,1.57,2,316,march,2019
2193339,Appartamento vicino al S. Orsola,3869041,Luigi,,San Donato - San Vitale,4.449.146,1.136.444,Entire home/apt,68,2,17,04/03/19,0.35,1,328,march,2019
2195163,Marsala Charme Central and Bright with Piano,11196379,Giancarlo,,Santo Stefano,444.973,1.134.474,Entire home/apt,70,3,39,24/02/19,0.66,3,267,march,2019
2206704,Casa Luisa appartamento turistico,10708480,Pier Giuseppe,,Borgo Panigale - Reno,4.450.681,1.130.821,Entire home/apt,39,3,2,06/04/17,0.03,4,308,march,2019
2212785,APPARTAMENTO SOGGIORNI BREVI,10708480,Pier Giuseppe,,Borgo Panigale - Reno,4.450.677,1.130.638,Entire home/apt,39,2,0,,,4,308,march,2019
2219937,Camera tranquilla-luminosa zona Ospedale Maggiore,11325267,Ines,,Porto - Saragozza,4.450.372,1.130.865,Private room,25,1,112,20/01/19,1.82,1,349,march,2019
2240847,Monolocale Sant'Orsola Malpighi,9052705,Monica,,San Donato - San Vitale,4.449.385,1.136.682,Entire home/apt,60,2,3,05/11/18,0.08,2,253,march,2019
2240849,Nice and comfortable flat Bologna,9052705,Monica,,San Donato - San Vitale,4.449.184,1.136.695,Entire home/apt,65,2,15,24/04/18,0.25,2,250,march,2019
2250424,Casa Letizia TWO  light-filled of historic center,9081398,Letizia,,Santo Stefano,4.449.449,1.134.691,Entire home/apt,70,2,77,04/03/19,4.38,2,270,march,2019
2256148,DA NONNO Arte & Ospitalità EROS/ERA,11521610,Clio,,San Donato - San Vitale,4.450.454,1.137.639,Private room,30,1,52,03/03/19,0.85,2,79,march,2019
2261557,Palazzo Pannolini Central and Quiet,11196379,Giancarlo,,Santo Stefano,4.449.513,1.134.893,Entire home/apt,70,3,49,17/01/19,0.85,3,232,march,2019
2273362,"""Bijou House"" city centre free wi-fi Netflix",11606565,Cristina,,Santo Stefano,44.498,1.134.982,Entire home/apt,125,3,9,29/07/17,0.17,1,309,march,2019
2280311,"""Behind Lumieré"" Big & Sunny room in Art District",11610405,Ilaria Silvia,,Porto - Saragozza,4.449.764,1.133.629,Private room,43,1,162,05/03/19,3.91,4,67,march,2019
2282623,Apt. S.Orsola-Fair with parking,11658074,Cecilia,,San Donato - San Vitale,4.449.328,113.665,Entire home/apt,50,1,487,24/10/18,7.88,1,44,march,2019
2328857,SUITE GRACE - holiday apartment,11896354,Adamo,,Borgo Panigale - Reno,4.450.551,1.128.126,Entire home/apt,50,2,11,30/09/18,0.18,1,311,march,2019
2329387,TONYS PLACE HOME HOLYDAYS BOLOGNA,11898231,Antonio,,Borgo Panigale - Reno,4.451.725,1.127.861,Entire home/apt,60,2,50,07/02/19,0.81,1,250,march,2019
2337431,Nice double room in new flat!,4340095,Giulia,,Porto - Saragozza,4.450.095,1.132.212,Private room,30,2,33,03/03/19,0.54,1,63,march,2019
2349237,Storia d'Italia - Vacation Home,7802745,Michele,,Santo Stefano,4.450.112,1.134.847,Entire home/apt,76,1,172,03/03/19,2.91,5,249,march,2019
2349486,IDEAL APT. IN BOLOGNA - CENTRE/FAIR,11997215,Andrea,,San Donato - San Vitale,4.450.668,1.135.556,Entire home/apt,75,2,124,03/11/18,2.04,2,44,march,2019
2349787,Private rooms in quiet zone,9183683,Massimo,,Porto - Saragozza,4.449.096,1.132.767,Private room,30,1,58,17/02/19,0.96,2,353,march,2019
2349835,From Grandfather Arts & hospitality,11521610,Clio,,San Donato - San Vitale,4.450.564,1.137.775,Private room,30,1,34,28/02/19,0.56,2,334,march,2019
2354825,Nice room in historical centre,12025068,Monica,,Santo Stefano,4.448.754,1.134.084,Private room,30,2,119,04/11/18,1.96,1,311,march,2019
2365944,In the magic of Bologna B&B,12085699,Barbara,,Porto - Saragozza,4.449.535,1.133.228,Private room,35,1,380,27/02/19,6.19,1,130,march,2019
2376220,Exclusive room with amazing view,1714288,Silvia,,Santo Stefano,4.448.083,1.132.869,Private room,75,2,10,06/04/17,0.17,1,81,march,2019
2377101,Camera privata in centro ,5736666,Chiara,,Porto - Saragozza,4.449.884,1.133.295,Private room,40,1,15,11/11/18,0.28,1,166,march,2019
2378587,Z8 Acqua - Comfortable two bedrooms apartment,11890324,Silvia E Jacopo,,Santo Stefano,4.450.313,1.135.252,Entire home/apt,115,2,179,10/10/18,2.95,6,106,march,2019
2390692,CASA NOAH,11543364,Giovanna,,Santo Stefano,4.448.766,1.135.533,Entire home/apt,45,2,45,03/02/19,0.74,3,245,march,2019
2409234,bungalow with two bedrooms,10565373,Michela Borghetto,,Borgo Panigale - Reno,4.451.581,1.128.602,Entire home/apt,99,1,59,19/02/19,0.98,15,116,march,2019
2410246,"Apt. ""Linus"" in the green of Bologn",10364839,Gianni,,Santo Stefano,4.448.274,113.647,Entire home/apt,60,2,7,21/03/17,0.12,1,42,march,2019
2419593,4 Patroni your suite in the center,12366227,Simona,,Santo Stefano,4.448.835,1.134.235,Private room,90,1,115,10/02/19,1.91,1,248,march,2019
2423689,IN FIERA 8: elegant front fair,3858191,Ennio,,San Donato - San Vitale,445.056,1.136.414,Entire home/apt,180,1,8,20/04/18,0.15,3,343,march,2019
2427429,modern loft with private garden,10565373,Michela Borghetto,,Borgo Panigale - Reno,4.451.535,1.128.478,Entire home/apt,79,1,48,05/02/19,0.80,15,359,march,2019
2427567,indipendent and bright studio,10565373,Michela Borghetto,,Borgo Panigale - Reno,4.451.541,112.854,Entire home/apt,74,1,54,23/12/18,0.89,15,343,march,2019
2448735,House 15 min. from Bologna center,10565373,Michela Borghetto,,Borgo Panigale - Reno,4.451.515,1.128.384,Entire home/apt,74,1,59,07/01/19,1.09,15,353,march,2019
2451219,San Luca & City bright apartment!,4349936,Salome,,Porto - Saragozza,4.449.413,1.132.109,Entire home/apt,44,1,89,04/03/19,5.10,1,86,march,2019
2454154,TRENDY APARTMENT IN CITY CENTRE,12529988,Emmanuel,,Porto - Saragozza,4.449.714,113.302,Entire home/apt,250,3,2,29/09/16,0.05,1,362,march,2019
2468461,Cosy single room with private bathroom,4210797,Angela,,Navile,4.451.471,1.135.196,Private room,45,2,3,22/09/18,0.10,2,330,march,2019
2486018,Live in history: loft with frescos,12721393,Monella,,Porto - Saragozza,4.449.889,1.133.953,Entire home/apt,68,4,154,17/02/19,2.56,1,331,march,2019
2505052,Camera Bologna,3246049,Francesco,,Santo Stefano,4.448.077,1.136.944,Private room,34,3,10,20/01/19,0.17,3,132,march,2019
2513088,Bilocale carino e comodo Bologna,9675332,Nerio,,San Donato - San Vitale,4.449.886,1.142.255,Entire home/apt,50,3,1,08/04/14,0.02,1,311,march,2019
2531214,Silent bright apartment in Bologna,6318533,Luca,,Santo Stefano,4.449.336,1.135.294,Entire home/apt,90,2,224,01/03/19,3.72,2,280,march,2019
2539216,Frida Room & Breakfast Violet Room,13001528,Frédéric,,San Donato - San Vitale,444.967,1.136.093,Private room,50,1,2,10/06/18,0.17,2,353,march,2019
2539528,Frida Room & Breakfast Grey Room,13001528,Frédéric,,San Donato - San Vitale,4.449.827,1.136.218,Private room,50,1,7,03/11/18,0.15,2,351,march,2019
2541104,silence and calm in the city center,10822606,Umberto,,Santo Stefano,4.448.568,1.135.544,Entire home/apt,80,4,12,12/11/18,0.20,1,350,march,2019
2555624,A bed and a half square Sant'Orsola H Bo Fiere,13085685,Emanuel,,San Donato - San Vitale,444.934,1.136.696,Private room,23,1,104,12/02/19,1.73,3,314,march,2019
2559935,Design view and free carpark,2867162,Mauro,,Navile,4.451.929,113.392,Private room,49,1,218,04/03/19,3.64,1,39,march,2019
2572332,Central Flat in the Greenery,13172321,Eleonora,,Porto - Saragozza,4.448.843,1.133.474,Entire home/apt,85,2,123,21/02/19,2.05,1,175,march,2019
2581354,stanza 1/2 zona fiera,12899123,Mariella,,San Donato - San Vitale,4.451.064,1.136.941,Private room,60,1,3,23/06/18,0.07,4,357,march,2019
2581424,room in front of the fair,12899123,Mariella,,San Donato - San Vitale,445.108,1.137.047,Private room,100,1,7,20/03/17,0.12,4,361,march,2019
2603387,centralissimo piazza Cavour ad.ze,3694938,Angela,,Santo Stefano,4.449.131,1.134.567,Entire home/apt,49,2,145,24/02/19,2.76,1,324,march,2019
2613237,Apartment in the Historical Centre of Bologna,7638519,Andy,,Santo Stefano,444.983,1.134.633,Entire home/apt,49,4,136,10/11/18,2.39,1,0,march,2019
2627188,B&B CASABOLOGNA,13453431,Gianni,,San Donato - San Vitale,444.941,1.137.806,Private room,54,1,2,25/01/15,0.03,2,106,march,2019
2627857,B&B CASABOLOGNA,13453431,Gianni,,San Donato - San Vitale,444.924,1.137.796,Private room,64,1,2,08/01/18,0.07,2,106,march,2019
2636158,Loft in the center of Bologna,13498706,Roberto,,Porto - Saragozza,444.962,1.133.373,Entire home/apt,65,7,26,04/01/19,0.44,1,173,march,2019
2662307,uno spazio silenzioso in centro,13627646,Laura,,Porto - Saragozza,4.449.902,1.133.551,Entire home/apt,45,1,61,28/05/18,1.03,3,114,march,2019
2674766,Le calme des jardins,4434674,Dorothée,,Navile,4.450.881,1.134.463,Private room,55,1,28,27/01/19,0.67,2,70,march,2019
2704474,Appartamento Bologna Centro / Colli,13841663,Andrea,,Porto - Saragozza,444.868,1.133.866,Entire home/apt,85,3,32,23/11/18,0.60,1,352,march,2019
2719377,Christmas 2018 on Bologna's roofs,13916122,Barbara,,Santo Stefano,4.449.541,1.135.545,Entire home/apt,88,2,13,05/01/19,0.31,1,138,march,2019
2719751,Il paradiso dell'arte,13918024,Blue G.,,Santo Stefano,4.448.165,1.135.906,Private room,27,2,62,21/02/19,1.10,1,345,march,2019
2719775,Mum's house - Casa di Mamma,13918236,Franca E Mario,,Navile,4.450.732,1.134.289,Entire home/apt,80,2,38,10/02/19,1.30,1,183,march,2019
2725408,Beautiful room in the city center!,12818520,Sofia,,Santo Stefano,444.999,1.135.078,Private room,35,2,19,04/03/19,0.51,1,351,march,2019
2733061,Loft con bella vista.,6718787,Andrea,,San Donato - San Vitale,4.450.483,1.135.499,Entire home/apt,150,4,1,26/09/14,0.02,1,66,march,2019
2734272,La stanza dei glicini arte e design italiano,13991584,Isabel,,Santo Stefano,4.449.332,1.135.066,Private room,100,1,47,09/12/18,1.01,2,349,march,2019
2734810,Appartamento in pieno centro storico.,13993710,Roberta,,Santo Stefano,444.977,1.134.617,Entire home/apt,79,2,81,01/01/19,1.36,1,152,march,2019
2737281,Tra gli affreschi di Bologna arte e italian style,13991584,Isabel,,Santo Stefano,4.449.384,1.134.992,Private room,100,1,18,16/12/18,0.38,2,348,march,2019
2751383,Beautiful flat in vibrant Pratello,14074410,Valentina,,Porto - Saragozza,4.449.629,1.133.136,Entire home/apt,70,4,16,11/11/17,0.27,1,250,march,2019
2782841,Centralissimo -Of Great Charm,13512216,Marina,,Santo Stefano,4.449.143,113.464,Entire home/apt,75,1,54,10/02/19,0.92,1,199,march,2019
2791546,cute studo in the heart of Bologna,14277021,Alfredo,,Santo Stefano,4.449.759,1.134.518,Entire home/apt,55,2,307,17/02/19,5.24,1,251,march,2019
2795499,Creativity under the hill of S.Luca,2130995,Daniela,,Borgo Panigale - Reno,4.448.881,1.129.572,Private room,55,2,17,14/10/15,0.31,2,17,march,2019
2826093,Affitto Camera Bologna ad.aeroporto,8063636,Claudia,,Borgo Panigale - Reno,4.452.525,1.127.319,Entire home/apt,80,1,188,09/11/18,3.17,1,200,march,2019
2827612,Piccolo gioiello nel centro storico,14465688,Paola,,Santo Stefano,4.448.907,1.134.974,Entire home/apt,53,3,56,31/10/16,0.95,2,0,march,2019
2830584,Silence,14480460,Antonio,,Porto - Saragozza,44.503,113.422,Entire home/apt,80,2,1,19/05/17,0.05,1,216,march,2019
2840748,B&B A casa di Bongi,14531420,Andrea,,Borgo Panigale - Reno,4.450.626,113.019,Entire home/apt,30,1,4,07/01/19,0.10,1,308,march,2019
2854104,SPACIOUS QUIET FULLY FURNISHED,14591341,Manuela,,San Donato - San Vitale,4.449.849,1.135.797,Entire home/apt,50,30,3,31/12/18,0.07,1,262,march,2019
2854433,Stanza per 1 o 2 persone in via Fossolo,9254838,Gjok,,Savena,4.448.534,113.768,Private room,25,1,0,,,1,264,march,2019
2860414, Camera Privata in Mansarda,14623218,Stefania,,Santo Stefano,4.448.881,1.135.139,Private room,38,1,42,28/05/17,0.72,1,311,march,2019
2868862,Single room double bed. Sant'Orsola H near center,13085685,Emanuel,,San Donato - San Vitale,4.449.271,1.136.727,Private room,40,1,21,11/06/17,0.44,3,360,march,2019
2885479,Large ideally located 1bd apartment,14746000,Valentina,,Santo Stefano,4.449.697,1.134.777,Entire home/apt,72,7,4,04/08/18,0.07,1,291,march,2019
2963789,CASA LUCY APARTMENTS,15124572,Giorgia,,Borgo Panigale - Reno,4.451.117,1.128.934,Entire home/apt,37,1,58,27/11/18,0.99,1,336,march,2019
2971465,The most beautiful sight in Bologna,15375039,Stefano,,Porto - Saragozza,4.449.838,1.134.026,Entire home/apt,85,2,108,02/03/19,1.85,1,242,march,2019
3000906,Villa vicino al centro con giardino,1334325,Mika,,San Donato - San Vitale,4.449.372,1.137.102,Entire home/apt,79,1,29,09/08/18,0.53,1,316,march,2019
3002741,affascinante loft,14677287,Flavia,,Porto - Saragozza,4.449.642,1.132.869,Entire home/apt,55,2,6,24/10/16,0.11,1,208,march,2019
3005253,AtelierdiMarcella a rooftops terrace in downtown,15315251,Maria Cristina,,Santo Stefano,4.449.058,1.134.808,Entire home/apt,148,4,79,11/09/18,1.35,1,221,march,2019
3027617,Manifattura Delle Arti,14401315,Luca,,Porto - Saragozza,4.450.065,1.133.531,Private room,29,1,111,10/02/19,2.99,1,296,march,2019
3064628,A casa di zoe | in the heart of BO,15597400,Laura&Stefania,,Porto - Saragozza,4.449.733,1.133.576,Entire home/apt,150,2,209,04/03/19,3.69,4,175,march,2019
3073487,Charming open space in the center,10773994,(Email hidden by Airbnb),,Santo Stefano,4.448.729,1.135.044,Entire home/apt,50,1,183,25/11/18,3.27,1,288,march,2019
