id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location,
9255699,1179,13627646,Entire home/apt,,Bologna,,Porto - Saragozza,26,4.5,6,2,,124,,Il grande Rivareno 47,2017-04-30 23:13:59.566227,44.497424,11.336407,0101000020E61000007B4ACE893DAC26406D1FF296AB3F4640,
690599,1179,663724,Entire home/apt,,Bologna,,San Donato - San Vitale,23,4.5,5,2,,140,,Whole apt walk distance from BolognaFiere+Ac+Wifi,2017-04-30 23:13:59.562362,44.506198,11.37973,0101000020E6100000C39E76F86BC226407AA69718CB404640,
15214539,1179,96663787,Entire home/apt,,Bologna,,Navile,3,5,2,1,,128,,Cozy studio apartment near Bologna Fiere,2017-04-30 23:13:58.121270,44.513714,11.356696,0101000020E6100000603AADDBA0B62640A9BF5E61C1414640,
2273362,1179,11606565,Entire home/apt,,Bologna,,Santo Stefano,8,5,5,1,,140,,"Luxury, historic centre, late check-out, free wifi",2017-04-30 23:13:58.092582,44.498001,11.349819,0101000020E6100000F209D9791BB326400A302C7FBE3F4640,
10608510,1179,54740373,Entire home/apt,,Bologna,,Santo Stefano,10,4.5,5,2,,135,,Appartamento in centro,2017-04-30 23:13:58.078126,44.486599,11.338317,0101000020E6100000965CC5E237AD264016A243E0483E4640,
2180717,1179,5529370,Entire home/apt,,Bologna,,Santo Stefano,8,4.5,6,2,,142,,B&B NEXT FAIR & CITY CENTER,2017-04-30 23:13:56.730530,44.480509,11.371019,0101000020E6100000A663CE33F6BD26408237A451813D4640,
942150,1179,5095064,Entire home/apt,,Bologna,,Porto - Saragozza,17,4.5,5,1,,135,,Central loft roofs with terrace ,2017-04-30 23:13:56.727970,44.495398,11.331689,0101000020E6100000CAE2FE23D3A926407D40A033693F4640,
17132008,1179,1286718,Entire home/apt,,Bologna,,Borgo Panigale - Reno,3,4.5,7,4,,135,,"Spazioso,luminoso appartamento con parcheggio",2017-04-30 23:13:56.716837,44.498808,11.294958,0101000020E61000001B6327BC04972640D87DC7F0D83F4640,
207245,1179,569422,Entire home/apt,,Bologna,,Porto - Saragozza,27,5,6,3,,124,,3 Bedrooms  Bologna Old Town Center,2017-04-30 23:13:56.709368,44.492818,11.34086,0101000020E61000007407B13385AE2640A87004A9143F4640,
12948043,1179,68659490,Entire home/apt,,Bologna,,Santo Stefano,53,5,4,1,,135,,SAN PETRONIO SUITE 30 MS FROM PIAZZA MAGGIORE,2017-04-30 23:13:56.705916,44.492901,11.343598,0101000020E610000028F1B913ECAF264036954561173F4640,
10239841,1179,3558853,Entire home/apt,,Bologna,,Porto - Saragozza,50,4.5,6,3,,135,,| Comodo app.to in centro storico |,2017-04-30 23:13:55.016840,44.494801,11.33292,0101000020E61000005F5E807D74AA26409983A0A3553F4640,
17520115,1179,118788942,Entire home/apt,,Bologna,,Santo Stefano,3,5,4,2,,136,,"Romantic apartment ""il sole""",2017-04-30 23:13:55.014614,44.493222,11.343377,0101000020E6100000AE65321CCFAF264078D503E6213F4640,
2264761,1179,6996794,Entire home/apt,,Bologna,,Santo Stefano,50,4.5,2,1,,140,,Central and Stylish flat in Bologna,2017-04-30 23:13:55.011555,44.489015,11.342601,0101000020E61000005F27F56569AF26407120240B983E4640,
14001031,1179,4714339,Entire home/apt,,Bologna,,Navile,4,5,4,2,,135,,The Chess Floor House,2017-04-30 23:13:55.009285,44.508739,11.350808,0101000020E6100000B0592E1B9DB3264091990B5C1E414640,
6926821,1179,25500072,Entire home/apt,,Bologna,,Santo Stefano,134,5,5,1,,135,,"Luxury 65 Mq  beside the ""2 Towers""",2017-04-30 23:13:55.006522,44.493584,11.343583,0101000020E610000053EC681CEAAF264018EAB0C22D3F4640,
15854989,1179,92021235,Entire home/apt,,Bologna,,Santo Stefano,7,4.5,6,3,,136,,"Appartamento per 6 per - S.Orsola, P.Santo Stefano",2017-04-30 23:13:55.003551,44.486659,11.361444,0101000020E6100000BDAB1E300FB92640ECA694D74A3E4640,
8976836,1179,11890324,Entire home/apt,,Bologna,,Santo Stefano,35,5,10,3,,134,,Z8 Apartment + Studio flat,2017-04-30 23:13:54.998146,44.501351,11.35189,0101000020E6100000319413ED2AB42640906802452C404640,
14002535,1179,2988521,Entire home/apt,,Bologna,,Porto - Saragozza,10,5,4,1,,134,,"Terrace apartment in private walled garden ""Onice""",2017-04-30 23:13:54.995991,44.494399,11.334387,0101000020E6100000446ADAC534AB26406A166877483F4640,
12820627,1179,69938837,Entire home/apt,,Bologna,,Santo Stefano,46,5,6,2,,140,,Castiglione 1,2017-04-30 23:13:54.988266,44.492526,11.34573,0101000020E6100000FE7DC68503B1264000378B170B3F4640,
16988658,1179,1967798,Entire home/apt,,Bologna,,Porto - Saragozza,15,5,6,2,,143,,SPACIOUS APARTMENT IN THE CITY CENTER,2017-04-30 23:13:54.985404,44.490495,11.336626,0101000020E610000073F7393E5AAC2640FFEC478AC83E4640,
7755344,1179,40673764,Entire home/apt,,Bologna,,Porto - Saragozza,29,5,6,5,,135,,Attic with character,2017-04-30 23:13:54.980917,44.499615,11.338831,0101000020E6100000F1BDBF417BAD2640A7CB6262F33F4640,
6150628,1179,31906158,Entire home/apt,,Bologna,,Porto - Saragozza,35,5,8,3,,135,,Piso en el centro de Bolonia,2017-04-30 23:13:54.977561,44.49602,11.329075,0101000020E6100000C6DCB5847CA82640BA1457957D3F4640,
11034895,1179,57256031,Entire home/apt,,Bologna,,Porto - Saragozza,57,5,6,2,,135,,Comfort in the heart of Bologna,2017-04-30 23:13:54.968317,44.500834,11.342352,0101000020E6100000BD70E7C248AF2640C85C19541B404640,
5604845,1179,29055883,Entire home/apt,,Bologna,,Santo Stefano,92,5,5,3,,135,,Sui tetti di Bologna,2017-04-30 23:13:54.965373,44.497792,11.344183,0101000020E6100000A7AD11C138B02640EF1AF4A5B73F4640,
11729533,1179,37078573,Entire home/apt,,Bologna,,Porto - Saragozza,6,4.5,4,1,,112,,Design Appartment in Bologna - Lame,2017-04-30 23:13:53.224754,44.496401,11.340399,0101000020E6100000A52E19C748AE2640D15966118A3F4640,
3169323,1179,16076145,Entire home/apt,,Bologna,,Santo Stefano,5,3,4,1,,112,,Charming one bedroom duplex apt,2017-04-30 23:13:53.216011,44.496524,11.352988,0101000020E6100000CAC2D7D7BAB42640EDD632198E3F4640,
1863235,1179,8864905,Entire home/apt,,Bologna,,Savena,20,5,4,1,,111,,beautifull loft  top of Bologna,2017-04-30 23:13:53.209158,44.476139,11.385408,0101000020E6100000C93B873254C52640D2AC6C1FF23C4640,
4461986,1179,23151056,Entire home/apt,,Bologna,,Porto - Saragozza,5,4,6,1,,108,,Modern apartment Saragozza,2017-04-30 23:13:53.202895,44.491648,11.336045,0101000020E6100000F9F719170EAC264068925852EE3E4640,
874401,1179,4615879,Entire home/apt,,Bologna,,Santo Stefano,12,4.5,2,1,,124,,Altana Bologna- A delightful base for exploring Bologna!!!,2017-04-30 23:13:53.195833,44.493301,11.3467,0101000020E6100000E10B93A982B12640C40AB77C243F4640,
9567632,1179,44384,Entire home/apt,,Bologna,,Porto - Saragozza,8,5,2,1,,107,,Peaceful Loft in Bologna downtown,2017-04-30 23:13:53.191919,44.497136,11.333606,0101000020E6100000AE7FD767CEAA264006D50627A23F4640,
15597313,1179,13471995,Entire home/apt,,Bologna,,Porto - Saragozza,8,5,6,2,,112,,Appartamento dotato di ogni comfort pieno centro,2017-04-30 23:13:53.183263,44.499332,11.341346,0101000020E6100000A73D25E7C4AE264053EC681CEA3F4640,
4056393,1179,21037470,Entire home/apt,,Bologna,,Porto - Saragozza,4,5,4,2,,111,,"Casa in...centro,delizioso appartamento in centro",2017-04-30 23:13:51.794196,44.495918,11.336212,0101000020E6100000A60BB1FA23AC2640B6BFB33D7A3F4640,
1067974,1179,5233676,Entire home/apt,,Bologna,,Santo Stefano,14,4.5,4,1,,111,,Semplicemente delizioso...,2017-04-30 23:13:51.787028,44.491599,11.351833,0101000020E6100000A04E797423B4264087DF4DB7EC3E4640,
14271006,1179,23800647,Entire home/apt,,Bologna,,Porto - Saragozza,3,5,6,3,,112,,Cozy & Stylish Apartment in the Historical Heart,2017-04-30 23:13:50.091218,44.495441,11.332737,0101000020E61000009B560A815CAA26407C0C569C6A3F4640,
13467475,1179,3149868,Entire home/apt,,Bologna,,Santo Stefano,7,4.5,2,1,,112,,Apartment in the heart of the historical centre,2017-04-30 23:13:50.084630,44.498422,11.348752,0101000020E610000045D4449F8FB22640AFCDC64ACC3F4640,
459424,1179,2283713,Entire home/apt,,Bologna,,Santo Stefano,9,4.5,4,1,,112,,Appartamento nel cuore di Bologna,2017-04-30 23:13:50.078779,44.496408,11.346942,0101000020E6100000B937BF61A2B1264084BC1E4C8A3F4640,
15093552,1179,94944972,Entire home/apt,,Bologna,,Santo Stefano,8,5,4,2,,110,,Inmyplacebologna,2017-04-30 23:13:50.070273,44.481771,11.370098,0101000020E610000049A12C7C7DBD2640A39410ACAA3D4640,
978836,1179,1882258,Entire home/apt,,Bologna,,Porto - Saragozza,58,4.5,4,2,,121,,Appartamento dentro porta,2017-04-30 23:13:50.060318,44.498867,11.335945,0101000020E61000006B82A8FB00AC2640DD06B5DFDA3F4640,
12245999,1179,62800797,Entire home/apt,,Bologna,,Santo Stefano,4,4.5,3,1,,124,,open space in  Bologna's heart,2017-04-30 23:13:50.051169,44.493929,11.348873,0101000020E610000031EA5A7B9FB22640E3C5C210393F4640,
1647558,1179,8742245,Entire home/apt,,Bologna,,Santo Stefano,46,4.5,4,2,,112,,single price for whole apartment,2017-04-30 23:13:50.047256,44.497204,11.34492,0101000020E6100000FF78AF5A99B026405FB87361A43F4640,
16517714,1179,8947541,Entire home/apt,,Bologna,,Santo Stefano,5,5,8,2,,117,,Centralissimo appartamento a Bologna,2017-04-30 23:13:48.317172,44.499237,11.345793,0101000020E6100000185FB4C70BB1264001FA7DFFE63F4640,
5830058,1179,29458243,Entire home/apt,,Bologna,,Santo Stefano,11,4.5,4,2,,112,,"Two large, cozy and quiet rooms",2017-04-30 23:13:48.314565,44.488628,11.333207,0101000020E6100000B7989F1B9AAA264077F4BF5C8B3E4640,
8346401,1179,43994330,Entire home/apt,,Bologna,,Santo Stefano,6,4.5,3,1,,124,,MIRASOLE HOME,2017-04-30 23:13:48.311214,44.486551,11.342192,0101000020E6100000DAE731CA33AF2640056B9C4D473E4640,
4607961,1179,21309878,Entire home/apt,,Bologna,,Santo Stefano,108,4.5,5,1,,124,,La Piazzetta Apartment,2017-04-30 23:13:48.302253,44.49989,11.344133,0101000020E6100000E0F2583332B0264079CC4065FC3F4640,
9702682,1179,4319606,Entire home/apt,,Bologna,,Porto - Saragozza,53,5,6,2,,112,,Bologna's Beating Heart.,2017-04-30 23:13:48.293418,44.496745,11.335409,0101000020E610000071917BBABAAB2640CBB91457953F4640,
11978644,1179,8766716,Entire home/apt,,Bologna,,Porto - Saragozza,3,4.5,4,2,,124,,Casa di Annita e Marinella,2017-04-30 23:13:48.291084,44.503203,11.31045,0101000020E61000001E166A4DF39E2640E21FB6F468404640,
9930523,1179,45136743,Entire home/apt,,Bologna,,Santo Stefano,3,4.5,3,1,,116,,Maisonette on the roofs,2017-04-30 23:13:48.285046,44.49824,11.344924,0101000020E61000000536E7E099B026408FC70C54C63F4640,
4216780,1179,21802541,Entire home/apt,,Bologna,,San Donato - San Vitale,21,5,5,2,,112,,Delizioso accogliente appartamento,2017-04-30 23:13:48.279801,44.505233,11.37984,0101000020E6100000DF6C73637AC2264013EE9579AB404640,
17150901,1179,26408779,Entire home/apt,,Bologna,,Porto - Saragozza,3,3.5,6,2,,110,,Luminoso appartamento in Via Saragozza,2017-04-30 23:13:47.437762,44.489267,11.328766,0101000020E6100000CF12640454A826408A01124DA03E4640,
14478820,1179,21309878,Entire home/apt,,Bologna,,Santo Stefano,25,5,5,2,,112,,Lovely Apartment,2017-04-30 23:13:47.434930,44.50126,11.3452,0101000020E61000008D28ED0DBEB026408065A54929404640,
8930849,1179,46695651,Entire home/apt,,Bologna,,Santo Stefano,21,4.5,4,1,,112,,Appartamento Bologna centro,2017-04-30 23:13:47.432234,44.499081,11.343817,0101000020E61000001F9E25C808B026400987DEE2E13F4640,
10038529,1179,49238254,Entire home/apt,,Bologna,,Santo Stefano,12,5,3,2,,112,,Deluxe 3-Rooms Flat (20 meters from 2 Towers),2017-04-30 23:13:47.428874,44.495211,11.347749,0101000020E6100000F46E2C280CB226404ACFF412633F4640,
14001790,1179,2988521,Entire home/apt,,Bologna,,Porto - Saragozza,11,5,5,1,,124,,"Open Apartment Prasio de "" La corte del Pratello""",2017-04-30 23:13:47.426268,44.494677,11.333285,0101000020E6100000A67EDE54A4AA2640AD8A7093513F4640,
570880,1179,123920,Entire home/apt,,Bologna,,Porto - Saragozza,52,5,6,1,,112,,sweet loft in bologna's heart,2017-04-30 23:13:47.423297,44.491467,11.336614,0101000020E610000062C092AB58AC264018080264E83E4640,
15842699,1179,99625271,Entire home/apt,,Bologna,,Porto - Saragozza,3,5,4,1,,115,,Stupenda suite art b&b,2017-04-30 23:13:47.414324,44.504924,11.339462,0101000020E6100000317898F6CDAD2640967B8159A1404640,
690226,1179,2048622,Entire home/apt,,Bologna,,Santo Stefano,35,5,2,1,,112,,Bologna on the roof,2017-04-30 23:13:47.408348,44.490688,11.351802,0101000020E6100000B45549641FB42640134548DDCE3E4640,
10119703,1179,3913233,Entire home/apt,,Bologna,,Santo Stefano,56,5,6,2,,124,,Authentic Medieval Tower,2017-04-30 23:13:47.403936,44.496104,11.354151,0101000020E6100000FFB0A54753B5264018B5FB55803F4640,
14378622,1179,32896590,Entire home/apt,,Bologna,,Porto - Saragozza,9,5,4,1,,122,,2 or 4 person Apartment in the Heart of Bologna,2017-04-30 23:13:46.065829,44.496574,11.341236,0101000020E61000008B6F287CB6AE26409F05A1BC8F3F4640,
8010458,1179,18161395,Entire home/apt,,Bologna,,Santo Stefano,39,5,4,1,,105,,Designer's Suggestion,2017-04-30 23:13:46.057888,44.4905,11.348458,0101000020E6100000240F441669B22640105839B4C83E4640,
374090,1179,1882258,Entire home/apt,,Bologna,,Porto - Saragozza,152,5,4,1,,112,, Appartamento in pieno centro ,2017-04-30 23:13:46.051634,44.494622,11.330877,0101000020E610000047FFCBB568A92640E9F010C64F3F4640,
16633464,1179,4319606,Entire home/apt,,Bologna,,Porto - Saragozza,7,5,8,2,,112,,Vento dai colli PANORAMICapartment near the CENTRE,2017-04-30 23:13:46.045822,44.493178,11.319415,0101000020E610000024B4E55C8AA32640A88DEA74203F4640,
14214202,1179,14514982,Entire home/apt,,Bologna,,Santo Stefano,9,5,4,2,,111,,New&comfortable apartment in the center of Bologna,2017-04-30 23:13:46.042715,44.491777,11.351565,0101000020E610000024D6E25300B4264066F6798CF23E4640,
17108547,1179,29965141,Entire home/apt,,Bologna,,Navile,6,5,2,1,,112,,"Downtown, train station and fair! Three in one!",2017-04-30 23:13:46.039805,44.508299,11.347033,0101000020E6100000FA43334FAEB1264075CB0EF10F414640,
5623483,1179,9643122,Entire home/apt,,Bologna,,Porto - Saragozza,28,5,3,2,,124,,Lovely  in the hearth of Bologna ,2017-04-30 23:13:46.036629,44.492495,11.333995,0101000020E6100000170E846401AB2640C5387F130A3F4640,
16818125,1179,111882261,Entire home/apt,,Bologna,,Santo Stefano,13,5,4,2,,107,,"Appartamento in palazzo epoca, vista spettacolare",2017-04-30 23:13:45.180129,44.499128,11.352335,0101000020E6100000EA78CC4065B426404A42226DE33F4640,
7183613,1179,6855688,Entire home/apt,,Bologna,,Santo Stefano,33,5,2,1,,112,,Elegant home in central Bologna,2017-04-30 23:13:45.177534,44.492936,11.343269,0101000020E6100000147651F4C0AF2640B282DF86183F4640,
7974522,1179,6525093,Entire home/apt,,Bologna,,Santo Stefano,55,5,6,2,,107,,Stupendo appartamento in centro,2017-04-30 23:13:45.174540,44.49919,11.351305,0101000020E6100000B2D7BB3FDEB32640C03E3A75E53F4640,
8680483,1179,45586550,Entire home/apt,,Bologna,,Santo Stefano,85,5,3,1,,107,,Loft in Bologna Centro (downtown),2017-04-30 23:13:45.171868,44.493507,11.351843,0101000020E61000002FA704C424B426406DACC43C2B3F4640,
219878,1179,1139326,Entire home/apt,,Bologna,,Santo Stefano,98,5,2,1,,107,,Gorgeous Haven in Centro Storico,2017-04-30 23:13:45.168914,44.486761,11.352751,0101000020E6100000394371C79BB42640F0FB372F4E3E4640,
15173754,1179,96300504,Entire home/apt,,Bologna,,Porto - Saragozza,18,5,2,1,,110,,Vintage Home,2017-04-30 23:13:45.166567,44.491044,11.341596,0101000020E61000008AE3C0ABE5AE2640D272A087DA3E4640,
6461406,1179,33743816,Entire home/apt,,Bologna,,Porto - Saragozza,141,5,2,1,,111,,In the Center 800 m from P.zza Maggiore and 2 bike,2017-04-30 23:13:45.163277,44.499993,11.34061,0101000020E61000009161156F64AE26404E9D47C5FF3F4640,
4152430,1179,21544718,Entire home/apt,,Bologna,,Porto - Saragozza,9,4.5,4,2,,91,,"Villa Bononia, Lavanda apartment.",2017-04-30 23:13:42.052863,44.498501,11.318962,0101000020E61000006155BDFC4EA32640FB027AE1CE3F4640,
1408005,1179,7593939,Entire home/apt,,Bologna,,Santo Stefano,165,5,6,3,,101,,DOLCE VITA IN THE HEART OF BOLOGNA,2017-04-30 23:13:25.977581,44.49888,11.344136,0101000020E6100000A5C0029832B026407250C24CDB3F4640,
4983802,1179,5235706,Entire home/apt,,Bologna,,San Donato - San Vitale,45,4.5,4,1,,90,,"2 rooms apt. 60mq, residential area",2017-04-30 23:13:25.164373,44.490268,11.378189,0101000020E6100000F56915FDA1C126403E23111AC13E4640,
2704474,1179,13841663,Entire home/apt,,Bologna,,Porto - Saragozza,24,5,4,1,,90,,Appartamento Bologna Centro / Colli,2017-04-30 23:13:23.837459,44.486798,11.338658,0101000020E6100000BB0ED59464AD26400DE198654F3E4640,
2541104,1179,10822606,Entire home/apt,,Bologna,,Santo Stefano,8,5,2,1,,96,,silence and calm in the city center,2017-04-30 23:13:23.833430,44.485676,11.355441,0101000020E6100000A950DD5CFCB52640DE3994A12A3E4640,
14878100,1179,17894651,Entire home/apt,,Bologna,,Porto - Saragozza,6,4.5,4,1,,90,,Casatori - Your Home in Bologna - Italy,2017-04-30 23:13:22.662747,44.498595,11.335713,0101000020E610000021AF0793E2AB26407D7901F6D13F4640,
715819,1179,3688693,Entire home/apt,,Bologna,,Santo Stefano,44,4.5,4,2,,90,,Bright and elegant big apartment,2017-04-30 23:13:20.881433,44.473905,11.367884,0101000020E61000007E71A94A5BBC2640983446EBA83C4640,
13183528,1179,27266080,Entire home/apt,,Bologna,,Santo Stefano,3,4.5,5,2,,84,,CASA PARISIO - Classy house 10mins from CityCenter,2017-04-30 23:13:16.949110,44.475404,11.375098,0101000020E61000000B9755D80CC026409C31CC09DA3C4640,
11671080,1179,1487783,Entire home/apt,,Bologna,,Santo Stefano,9,5,2,0,,90,,Center Cozy Place,2017-04-30 23:13:16.944866,44.487533,11.346,0101000020E6100000FED478E926B12640425C397B673E4640,
515969,1179,2541320,Entire home/apt,,Bologna,,San Donato - San Vitale,15,4.5,3,1,,101,,Bilocale adiacente al centro/fiera,2017-04-30 23:13:16.936091,44.498077,11.366284,0101000020E61000009C18929389BB2640E5F1B4FCC03F4640,
1023596,1179,14234395,Entire home/apt,,Bologna,,Porto - Saragozza,68,5,3,1,,84,,APT IN DOWNTOWN WITH A LOT OF GREEN,2017-04-30 23:13:08.179406,44.495592,11.332485,0101000020E610000035D252793BAA26406214048F6F3F4640,
5012513,1179,25852274,Entire home/apt,,Bologna,,Porto - Saragozza,118,5,5,2,,89,,"When the '500's Poetry ""Checked in""",2017-04-30 23:13:08.163449,44.492721,11.340694,0101000020E610000008E3A7716FAE2640B686527B113F4640,
17725938,1179,120856835,Entire home/apt,,Bologna,,Porto - Saragozza,6,5,4,1,,84,,Saffi11,2017-04-30 23:13:08.151405,44.499784,11.327125,0101000020E6100000736891ED7CA7264033880FECF83F4640,
11008250,1179,56799424,Entire home/apt,,Bologna,,Santo Stefano,4,4,4,2,,101,,Vienna apartment,2017-04-30 23:13:07.477406,44.50452,11.34829,0101000020E6100000350C1F1153B22640C616821C94404640,
8991859,1179,16055190,Entire home/apt,,Bologna,,Santo Stefano,24,5,4,1,,99,,Charming renovated apartment,2017-04-30 23:13:06.956677,44.493384,11.351793,0101000020E610000068EC4B361EB42640512FF834273F4640,
3795798,1179,19193485,Entire home/apt,,Bologna,,Santo Stefano,37,4.5,2,0,,90,,Central little sweet apartment,2017-04-30 23:13:06.939976,44.489471,11.344031,0101000020E6100000CF9ECBD424B0264093AB58FCA63E4640,
8376691,1179,673499,Entire home/apt,,Bologna,,Porto - Saragozza,7,4.5,6,3,,101,,Bologna Centro - Appartamento,2017-04-30 23:13:06.933259,44.500108,11.325667,0101000020E6100000DAC534D3BDA62640E63BF88903404640,
10952275,1179,56799424,Entire home/apt,,Bologna,,San Donato - San Vitale,3,3.5,4,2,,101,,Sofia apartment,2017-04-30 23:13:06.928914,44.507589,11.367369,0101000020E6100000E22021CA17BC2640996725ADF8404640,
8676739,1179,45572137,Entire home/apt,,Bologna,,Santo Stefano,8,5,2,0,,90,,Chic house brevi periodi in centro,2017-04-30 23:13:06.924274,44.494486,11.344747,0101000020E6100000C9C9C4AD82B02640392A37514B3F4640,
6501948,1179,33654532,Entire home/apt,,Bologna,,San Donato - San Vitale,7,4.5,4,1,,99,,SUITE-PRESTIGE S.'ORSOLA APARTMENT,2017-04-30 23:13:06.921179,44.493964,11.361921,0101000020E6100000A37895B54DB926405FB35C363A3F4640,
13890587,1179,19526336,Entire home/apt,,Bologna,,Porto - Saragozza,3,5,7,2,,90,,THE GATEWAY- in the historical city center,2017-04-30 23:13:06.177777,44.503358,11.340226,0101000020E61000006F7F2E1A32AE26400917F2086E404640,
1653132,1179,8766716,Entire home/apt,,Bologna,,Porto - Saragozza,3,4,4,0,,96,,GetTheKey Boldrini Loft 6,2017-04-30 23:13:06.170980,44.504797,11.342648,0101000020E61000006214048F6FAF2640390F27309D404640,
2419521,1179,3279653,Entire home/apt,,Bologna,,Santo Stefano,3,5,6,2,,90,,Delightful apartment in the very heart of Bologna,2017-04-30 23:13:06.168623,44.488679,11.356094,0101000020E6100000899AE8F351B62640F99E91088D3E4640,
6478607,1179,33654532,Entire home/apt,,Bologna,,San Donato - San Vitale,9,4.5,4,1,,95,,JUNIOR SUITE SANT'ORSOLA APARTMENT,2017-04-30 23:13:06.166040,44.493702,11.363296,0101000020E61000000589EDEE01BA264022FC8BA0313F4640,
6473456,1179,33654532,Entire home/apt,,Bologna,,San Donato - San Vitale,13,4.5,4,1,,89,,MINI-SUITE SANT'ORSOLA APARTMENT,2017-04-30 23:13:05.420010,44.49413,11.363003,0101000020E610000025B37A87DBB926407AFCDEA63F3F4640,
9785220,1179,50432596,Entire home/apt,,Bologna,,Porto - Saragozza,6,5,4,2,,90,,Mansarda Santa Margherita,2017-04-30 23:13:05.390698,44.49251,11.340369,0101000020E6100000FB2477D844AE2640FB7953910A3F4640,
12361171,1179,66768436,Entire home/apt,,Bologna,,Santo Stefano,3,4.5,4,2,,92,,DELUXE APARTMENT BOLOGNA DREAMS,2017-04-30 23:13:04.831720,44.502713,11.353802,0101000020E6100000CF84268925B5264014234BE658404640,
2050217,1179,10507736,Entire home/apt,,Bologna,,Navile,19,5,2,0,,89,,Nice Studio,2017-04-30 23:13:04.802024,44.510988,11.333653,0101000020E6100000B16CE690D4AA26400053060E68414640,
5867886,1179,30468224,Entire home/apt,,Bologna,,Porto - Saragozza,35,4.5,3,1,,90,,Appartamento nel cuore della città,2017-04-30 23:13:02.749504,44.496517,11.333017,0101000020E61000002906483481AA26403A747ADE8D3F4640,
13286705,1179,74953383,Entire home/apt,,Bologna,,Navile,3,4.5,4,1,,90,,Appartamento con parcheggio privato a Bologna,2017-04-30 23:13:02.237222,44.513611,11.351575,0101000020E6100000B22E6EA301B42640D4EE5701BE414640,
678013,1179,12992655,Entire home/apt,,Bologna,,San Donato - San Vitale,24,4.5,3,2,,84,, CasaSimo-Appartamento su 2 livelli,2017-04-30 23:13:02.228541,44.496465,11.362309,0101000020E6100000CA17B49080B92640E84D452A8C3F4640,
17513044,1179,118722450,Entire home/apt,,Bologna,,Porto - Saragozza,6,5,2,1,,90,,Summer in the center of Bologna! Lovely apartment!,2017-04-30 23:13:02.212747,44.496762,11.3319,0101000020E6100000B515FBCBEEA92640A1F2AFE5953F4640,
10763405,1179,54174792,Entire home/apt,,Bologna,,Santo Stefano,14,5,2,1,,101,,Suite in Bologna,2017-04-30 23:13:01.046942,44.497482,11.353968,0101000020E61000003BA92F4B3BB52640A12C7C7DAD3F4640,
17447247,1179,118091834,Entire home/apt,,Bologna,,Porto - Saragozza,4,5,3,1,,90,,Miki apartment,2017-04-30 23:13:01.044525,44.497079,11.338207,0101000020E61000007A8EC87729AD2640A243E048A03F4640,
7468742,1179,36417229,Entire home/apt,,Bologna,,Santo Stefano,49,5,3,2,,84,,Awesome apartment in Strada Maggiore,2017-04-30 23:13:01.030850,44.493282,11.353778,0101000020E6100000AD16D86322B526404DDA54DD233F4640,
7772868,1179,34640632,Entire home/apt,,Bologna,,Porto - Saragozza,34,5,4,1,,84,,D'Azeglio16,2017-04-30 23:13:00.130046,44.492063,11.341123,0101000020E6100000AAD381ACA7AE26402C499EEBFB3E4640,
15438586,1179,9332764,Entire home/apt,,Bologna,,Santo Stefano,17,5,2,1,,84,,A WINDOW ON BOLOGNA’S TWO TOWERS,2017-04-30 23:12:58.631779,44.493682,11.34723,0101000020E610000052616C21C8B12640DB4FC6F8303F4640,
10924694,1179,56628670,Entire home/apt,,Bologna,,Porto - Saragozza,36,5,3,0,,96,,LA KORTE IN THE HEART OF BOLOGNA,2017-04-30 23:12:57.744561,44.491455,11.34154,0101000020E61000003B8DB454DEAE2640543A58FFE73E4640,
15305334,1179,17456103,Entire home/apt,,Bologna,,Santo Stefano,9,4.5,4,2,,90,,Charming roof flat in the heart of Bologna,2017-04-30 23:12:56.350626,44.489062,11.351056,0101000020E61000001021AE9CBDB32640B1DB6795993E4640,
16423143,1179,5162956,Entire home/apt,,Bologna,,Santo Stefano,7,5,2,0,,101,,Pescherie Vecchie Apartment,2017-04-30 23:12:56.347025,44.493439,11.343614,0101000020E61000003FE5982CEEAF264015C95702293F4640,
840951,1179,4170880,Entire home/apt,,Bologna,,Porto - Saragozza,46,4.5,3,1,,90,,Attic in historical center in Bolog,2017-04-30 23:12:56.340118,44.495592,11.331089,0101000020E61000007521567F84A926406214048F6F3F4640,
17745807,1179,41786032,Entire home/apt,,Bologna,,Navile,4,5,7,3,,101,,White Double Flat in Bolognina,2017-04-30 23:12:56.330046,44.516084,11.345753,0101000020E6100000DFFC868906B1264093FE5E0A0F424640,
14136687,1179,8775575,Entire home/apt,,Bologna,,Santo Stefano,28,4.5,3,1,,84,,In the heart of Bologna,2017-04-30 23:12:54.499481,44.497695,11.343914,0101000020E6100000E945ED7E15B02640FD304278B43F4640,
7758864,1179,40786854,Entire home/apt,,Bologna,,Porto - Saragozza,90,5,5,0,,84,,Neptune's Suite Wi-Fi,2017-04-30 23:12:54.495259,44.493992,11.34186,0101000020E6100000029F1F4608AF2640293E3E213B3F4640,
9244083,1179,20155269,Entire home/apt,,Bologna,,Santo Stefano,46,5,4,1,,84,,Bologna Bohème central open space,2017-04-30 23:12:54.486318,44.491341,11.352619,0101000020E61000007EE5417A8AB426408B170B43E43E4640,
